,Género,Nivel,Tipo de test,Valor
2113,Femenino,Avanzado,Pretest,45.782114320835895
2114,Femenino,Inicial,Pretest,45.69760295021512
2115,Masculino,Inicial,Pretest,45.620774431468966
2116,Femenino,Avanzado,Pretest,45.62077443146896
2117,Femenino,Inicial,Pretest,45.62077443146896
2118,Femenino,Avanzado,Pretest,45.61309157959435
2119,Femenino,Inicial,Pretest,45.61309157959435
2120,Femenino,Inicial,Pretest,45.61309157959434
2121,Masculino,Inicial,Pretest,45.59772587584512
2122,Masculino,Inicial,Pretest,45.54394591272279
2123,Femenino,Inicial,Pretest,45.42870313460356
2124,Masculino,Inicial,Pretest,45.42102028272896
2125,Masculino,Avanzado,Pretest,45.42102028272896
2126,Femenino,Inicial,Pretest,45.42102028272896
2127,Masculino,Avanzado,Pretest,45.42102028272896
2128,Masculino,Inicial,Pretest,45.42102028272896
2129,Femenino,Inicial,Pretest,45.42102028272896
2130,Femenino,Inicial,Pretest,45.42102028272896
2131,Femenino,Inicial,Pretest,45.42102028272896
2132,Femenino,Inicial,Pretest,45.42102028272896
2133,Femenino,Inicial,Pretest,45.42102028272896
2134,Masculino,Inicial,Pretest,45.42102028272896
2135,Masculino,Inicial,Pretest,45.40565457897972
2136,Femenino,Inicial,Pretest,45.32882606023356
2137,Femenino,Inicial,Pretest,45.32882606023356
2138,Masculino,Inicial,Pretest,45.32882606023356
2139,Femenino,Inicial,Pretest,45.32882606023356
2140,Masculino,Inicial,Pretest,45.305777504609715
2141,Masculino,Avanzado,Pretest,45.305777504609715
2142,Masculino,Inicial,Pretest,45.305777504609715
2143,Masculino,Inicial,Pretest,45.290411800860475
2144,Femenino,Avanzado,Pretest,45.27504609711124
2145,Masculino,Inicial,Pretest,45.27504609711124
2146,Femenino,Inicial,Pretest,45.13675476336817
2147,Masculino,Inicial,Pretest,45.09065765212047
2148,Masculino,Inicial,Pretest,45.09065765212047
2149,Masculino,Inicial,Pretest,45.09065765212047
2150,Masculino,Inicial,Pretest,45.059926244622005
2151,Masculino,Avanzado,Pretest,45.03687768899815
2152,Femenino,Inicial,Pretest,45.02919483712354
2153,Femenino,Inicial,Pretest,44.99078057775046
2154,Femenino,Inicial,Pretest,44.84480639213276
2155,Masculino,Inicial,Pretest,44.83712354025815
2156,Masculino,Avanzado,Pretest,44.82175783650891
2157,Femenino,Inicial,Pretest,44.82175783650891
2158,Femenino,Inicial,Pretest,44.74492931776276
2159,Masculino,Inicial,Pretest,44.66041794714198
2160,Femenino,Inicial,Pretest,44.66041794714198
2161,Masculino,Avanzado,Pretest,44.65273509526737
2162,Masculino,Inicial,Pretest,44.59895513214505
2163,Femenino,Inicial,Pretest,44.583589428395825
2164,Femenino,Inicial,Pretest,44.583589428395825
2165,Femenino,Inicial,Pretest,44.583589428395825
2166,Femenino,Inicial,Pretest,44.583589428395825
2167,Femenino,Inicial,Pretest,44.583589428395825
2168,Masculino,Inicial,Pretest,44.560540872771966
2169,Masculino,Avanzado,Pretest,44.560540872771966
2170,Masculino,Inicial,Pretest,44.560540872771966
2171,Femenino,Inicial,Pretest,44.560540872771966
2172,Femenino,Avanzado,Pretest,44.560540872771966
2173,Femenino,Inicial,Pretest,44.560540872771966
2174,Masculino,Inicial,Pretest,44.560540872771966
2175,Femenino,Inicial,Pretest,44.560540872771966
2176,Femenino,Avanzado,Pretest,44.560540872771966
2177,Masculino,Avanzado,Pretest,44.560540872771966
2178,Femenino,Inicial,Pretest,44.560540872771966
2179,Femenino,Inicial,Pretest,44.560540872771966
2180,Femenino,Inicial,Pretest,44.560540872771966
2181,Femenino,Inicial,Pretest,44.560540872771966
2182,Femenino,Inicial,Pretest,44.560540872771966
2183,Femenino,Inicial,Pretest,44.560540872771966
2184,Femenino,Inicial,Pretest,44.560540872771966
2185,Femenino,Avanzado,Pretest,44.560540872771966
2186,Masculino,Inicial,Pretest,44.560540872771966
2187,Masculino,Avanzado,Pretest,44.55285802089736
2188,Masculino,Inicial,Pretest,44.55285802089736
2189,Masculino,Inicial,Pretest,44.50676090964966
2190,Masculino,Inicial,Pretest,44.483712354025826
2191,Femenino,Inicial,Pretest,44.483712354025826
2192,Masculino,Inicial,Pretest,44.483712354025826
2193,Femenino,Inicial,Pretest,44.483712354025826
2194,Masculino,Avanzado,Pretest,44.46066379840197
2195,Masculino,Inicial,Pretest,44.391518131530425
2196,Masculino,Inicial,Pretest,44.314689612784264
2197,Femenino,Inicial,Pretest,44.314689612784264
2198,Femenino,Inicial,Pretest,44.23017824216349
2199,Masculino,Inicial,Pretest,44.23017824216349
2200,Femenino,Inicial,Pretest,44.22249539028887
2201,Masculino,Inicial,Pretest,44.145666871542716
2202,Masculino,Inicial,Pretest,44.12261831591887
2203,Femenino,Inicial,Pretest,44.12261831591887
2204,Femenino,Inicial,Pretest,44.0918869084204
2205,Masculino,Inicial,Pretest,44.0918869084204
2206,Femenino,Inicial,Pretest,44.0918869084204
2207,Masculino,Avanzado,Pretest,44.084204056545786
2208,Masculino,Inicial,Pretest,44.084204056545786
2209,Masculino,Inicial,Pretest,44.084204056545786
2210,Femenino,Inicial,Pretest,44.084204056545786
2211,Masculino,Inicial,Pretest,44.076521204671174
2212,Femenino,Inicial,Pretest,44.06883835279656
2213,Masculino,Inicial,Pretest,44.06883835279656
2214,Masculino,Inicial,Pretest,44.06883835279656
2215,Masculino,Inicial,Pretest,44.06883835279656
2216,Masculino,Inicial,Pretest,44.06883835279656
2217,Masculino,Inicial,Pretest,44.06883835279656
2218,Femenino,Inicial,Pretest,44.06883835279656
2219,Femenino,Inicial,Pretest,44.06883835279656
2220,Femenino,Inicial,Pretest,44.06883835279656
2221,Femenino,Inicial,Pretest,44.06883835279656
2222,Femenino,Inicial,Pretest,44.06883835279656
2223,Femenino,Inicial,Pretest,44.06883835279656
2224,Masculino,Inicial,Pretest,44.06883835279656
2225,Femenino,Inicial,Pretest,44.06883835279656
2226,Femenino,Inicial,Pretest,44.05347264904733
2227,Masculino,Inicial,Pretest,44.05347264904733
2228,Masculino,Inicial,Pretest,44.05347264904733
2229,Femenino,Inicial,Pretest,44.045789797172716
2230,Femenino,Inicial,Pretest,44.045789797172716
2231,Femenino,Inicial,Pretest,44.00737553779963
2232,Femenino,Inicial,Pretest,43.97664413030117
2233,Masculino,Inicial,Pretest,43.92286416717886
2234,Femenino,Inicial,Pretest,43.861401352181936
2235,Femenino,Inicial,Pretest,43.861401352181936
2236,Femenino,Inicial,Pretest,43.838352796558084
2237,Femenino,Inicial,Pretest,43.80762138905962
2238,Masculino,Inicial,Pretest,43.78457283343577
2239,Femenino,Inicial,Pretest,43.76152427781193
2240,Femenino,Avanzado,Pretest,43.76152427781193
2241,Femenino,Inicial,Pretest,43.69237861094039
2242,Masculino,Inicial,Pretest,43.68469575906577
2243,Masculino,Inicial,Pretest,43.68469575906577
2244,Masculino,Inicial,Pretest,43.68469575906577
2245,Masculino,Inicial,Pretest,43.62323294406884
2246,Femenino,Inicial,Pretest,43.61555009219422
2247,Femenino,Inicial,Pretest,43.60018438844499
2248,Masculino,Inicial,Pretest,43.60018438844499
2249,Masculino,Inicial,Pretest,43.60018438844499
2250,Masculino,Inicial,Pretest,43.52335586969883
2251,Femenino,Inicial,Pretest,43.44652735095267
2252,Masculino,Inicial,Pretest,43.431161647203446
2253,Masculino,Inicial,Pretest,43.431161647203446
2254,Masculino,Inicial,Pretest,43.36201598033189
2255,Masculino,Inicial,Pretest,43.33128457283344
2256,Masculino,Inicial,Pretest,43.33128457283344
2257,Femenino,Inicial,Pretest,43.33128457283344
2258,Masculino,Inicial,Pretest,43.3159188690842
2259,Femenino,Inicial,Pretest,43.30055316533497
2260,Masculino,Inicial,Pretest,43.292870313460355
2261,Masculino,Avanzado,Pretest,43.239090350338046
2262,Femenino,Inicial,Pretest,43.239090350338046
2263,Femenino,Inicial,Pretest,43.239090350338046
2264,Femenino,Inicial,Pretest,43.239090350338046
2265,Masculino,Inicial,Pretest,43.14689612784265
2266,Masculino,Inicial,Pretest,43.116164720344194
2267,Masculino,Inicial,Pretest,43.116164720344194
2268,Femenino,Inicial,Pretest,43.116164720344194
2269,Masculino,Inicial,Pretest,43.116164720344194
2270,Femenino,Inicial,Pretest,43.116164720344194
2271,Masculino,Inicial,Pretest,43.116164720344194
2272,Masculino,Inicial,Pretest,43.09311616472035
2273,Masculino,Inicial,Pretest,43.09311616472035
2274,Masculino,Inicial,Pretest,43.09311616472035
2275,Femenino,Inicial,Pretest,43.09311616472035
2276,Femenino,Inicial,Pretest,43.08543331284574
2277,Masculino,Inicial,Pretest,43.07775046097111
2278,Femenino,Inicial,Pretest,42.993239090350336
2279,Masculino,Inicial,Pretest,42.98555623847572
2280,Masculino,Inicial,Pretest,42.98555623847572
2281,Femenino,Inicial,Pretest,42.924093423478794
2282,Femenino,Inicial,Pretest,42.90104486785494
2283,Masculino,Avanzado,Pretest,42.90104486785494
2284,Masculino,Inicial,Pretest,42.90104486785494
2285,Femenino,Inicial,Pretest,42.8779963122311
2286,Masculino,Inicial,Pretest,42.854947756607245
2287,Masculino,Inicial,Pretest,42.854947756607245
2288,Masculino,Inicial,Pretest,42.83958205285801
2289,Femenino,Inicial,Pretest,42.816533497234175
2290,Masculino,Inicial,Pretest,42.80116779348494
2291,Masculino,Avanzado,Pretest,42.73970497848802
2292,Masculino,Inicial,Pretest,42.67055931161647
2293,Masculino,Inicial,Pretest,42.67055931161647
2294,Femenino,Inicial,Pretest,42.65519360786724
2295,Femenino,Inicial,Pretest,42.65519360786724
2296,Masculino,Inicial,Pretest,42.63982790411801
2297,Femenino,Avanzado,Pretest,42.63982790411801
2298,Masculino,Inicial,Pretest,42.60909649661955
2299,Masculino,Avanzado,Pretest,42.60909649661955
2300,Femenino,Inicial,Pretest,42.55531653349724
2301,Femenino,Inicial,Pretest,42.38629379225568
2302,Masculino,Inicial,Pretest,42.370928088506446
2303,Masculino,Inicial,Pretest,42.370928088506446
2304,Femenino,Inicial,Pretest,42.370928088506446
2305,Masculino,Inicial,Pretest,42.370928088506446
2306,Masculino,Inicial,Pretest,42.370928088506446
2307,Femenino,Inicial,Pretest,42.370928088506446
2308,Masculino,Inicial,Pretest,42.34787953288261
2309,Masculino,Avanzado,Pretest,42.34787953288261
2310,Femenino,Avanzado,Pretest,42.3478795328826
2311,Masculino,Inicial,Pretest,42.31714812538414
2312,Masculino,Inicial,Pretest,42.24800245851261
2313,Masculino,Inicial,Pretest,42.23263675476337
2314,Femenino,Inicial,Pretest,42.22495390288876
2315,Femenino,Inicial,Pretest,42.22495390288876
2316,Femenino,Inicial,Pretest,42.13275968039336
2317,Masculino,Inicial,Pretest,42.13275968039336
2318,Femenino,Inicial,Pretest,42.13275968039336
2319,Femenino,Inicial,Pretest,42.13275968039336
2320,Femenino,Inicial,Pretest,42.11739397664413
2321,Femenino,Inicial,Pretest,42.102028272894906
2322,Masculino,Inicial,Pretest,42.102028272894906
2323,Masculino,Avanzado,Pretest,42.102028272894906
2324,Masculino,Avanzado,Pretest,42.102028272894906
2325,Masculino,Inicial,Pretest,42.078979717271054
2326,Masculino,Inicial,Pretest,42.04056545789797
2327,Femenino,Inicial,Pretest,42.03288260602336
2328,Masculino,Inicial,Pretest,42.02519975414874
2329,Femenino,Inicial,Pretest,41.99446834665027
2330,Femenino,Inicial,Pretest,41.948371235402576
2331,Masculino,Inicial,Pretest,41.93300553165335
2332,Femenino,Inicial,Pretest,41.93300553165335
2333,Masculino,Avanzado,Pretest,41.8638598647818
2334,Masculino,Inicial,Pretest,41.8638598647818
2335,Masculino,Avanzado,Pretest,41.833128457283344
2336,Femenino,Inicial,Pretest,41.77166564228641
2337,Femenino,Inicial,Pretest,41.70251997541487
2338,Femenino,Inicial,Pretest,41.648740012292556
2339,Femenino,Inicial,Pretest,41.63337430854334
2340,Masculino,Avanzado,Pretest,41.62569145666872
2341,Femenino,Inicial,Pretest,41.62569145666872
2342,Masculino,Inicial,Pretest,41.62569145666872
2343,Femenino,Inicial,Pretest,41.62569145666872
2344,Masculino,Inicial,Pretest,41.62569145666872
2345,Femenino,Inicial,Pretest,41.62569145666872
2346,Femenino,Inicial,Pretest,41.62569145666872
2347,Masculino,Inicial,Pretest,41.62569145666872
2348,Masculino,Inicial,Pretest,41.62569145666872
2349,Femenino,Inicial,Pretest,41.62569145666872
2350,Femenino,Inicial,Pretest,41.62569145666872
2351,Masculino,Inicial,Pretest,41.62569145666872
2352,Masculino,Inicial,Pretest,41.62569145666872
2353,Femenino,Inicial,Pretest,41.62569145666872
2354,Masculino,Inicial,Pretest,41.62569145666872
2355,Masculino,Inicial,Pretest,41.610325752919486
2356,Masculino,Inicial,Pretest,41.60264290104487
2357,Femenino,Inicial,Pretest,41.59496004917025
2358,Femenino,Inicial,Pretest,41.59496004917025
2359,Femenino,Inicial,Pretest,41.59496004917025
2360,Masculino,Inicial,Pretest,41.59496004917025
2361,Femenino,Avanzado,Pretest,41.56422864167179
2362,Femenino,Inicial,Pretest,41.56422864167179
2363,Masculino,Avanzado,Pretest,41.52581438229871
2364,Masculino,Inicial,Pretest,41.51813153042409
2365,Masculino,Avanzado,Pretest,41.50276582667487
2366,Masculino,Inicial,Pretest,41.448985863552544
2367,Masculino,Inicial,Pretest,41.448985863552544
2368,Masculino,Inicial,Pretest,41.43362015980332
2369,Femenino,Avanzado,Pretest,41.4259373079287
2370,Femenino,Inicial,Pretest,41.402888752304854
2371,Femenino,Inicial,Pretest,41.402888752304854
2372,Femenino,Avanzado,Pretest,41.379840196681016
2373,Femenino,Inicial,Pretest,41.372157344806396
2374,Femenino,Inicial,Pretest,41.372157344806396
2375,Masculino,Avanzado,Pretest,41.349108789182544
2376,Femenino,Inicial,Pretest,41.349108789182544
2377,Femenino,Inicial,Pretest,41.3260602335587
2378,Masculino,Inicial,Pretest,41.310694529809474
2379,Masculino,Avanzado,Pretest,41.25691456668715
2380,Masculino,Inicial,Pretest,41.23386601106331
2381,Femenino,Inicial,Pretest,41.2338660110633
2382,Femenino,Avanzado,Pretest,41.18776889981561
2383,Femenino,Inicial,Pretest,41.16472034419177
2384,Femenino,Inicial,Pretest,41.14935464044253
2385,Femenino,Inicial,Pretest,41.14935464044253
2386,Femenino,Inicial,Pretest,41.057160417947145
2387,Femenino,Inicial,Pretest,41.057160417947145
2388,Femenino,Avanzado,Pretest,41.049477566072525
2389,Masculino,Inicial,Pretest,40.995697602950216
2390,Femenino,Inicial,Pretest,40.995697602950216
2391,Masculino,Avanzado,Pretest,40.995697602950216
2392,Femenino,Inicial,Pretest,40.995697602950216
2393,Masculino,Avanzado,Pretest,40.89582052858021
2394,Femenino,Inicial,Pretest,40.88045482483098
2395,Masculino,Inicial,Pretest,40.88045482483098
2396,Masculino,Inicial,Pretest,40.872771972956365
2397,Femenino,Inicial,Pretest,40.857406269207125
2398,Masculino,Avanzado,Pretest,40.80362630608482
2399,Masculino,Inicial,Pretest,40.75752919483712
2400,Femenino,Inicial,Pretest,40.749846342962506
2401,Femenino,Inicial,Pretest,40.74216349108789
2402,Masculino,Inicial,Pretest,40.734480639213274
2403,Femenino,Inicial,Pretest,40.719114935464034
2404,Masculino,Inicial,Pretest,40.65765212046711
2405,Femenino,Inicial,Pretest,40.63460356484327
2406,Femenino,Inicial,Pretest,40.63460356484327
2407,Masculino,Inicial,Pretest,40.56545789797173
2408,Femenino,Inicial,Pretest,40.5500921942225
2409,Femenino,Inicial,Pretest,40.5500921942225
2410,Femenino,Inicial,Pretest,40.5500921942225
2411,Masculino,Inicial,Pretest,40.5500921942225
2412,Femenino,Inicial,Pretest,40.5500921942225
2413,Masculino,Inicial,Pretest,40.5500921942225
2414,Masculino,Inicial,Pretest,40.5500921942225
2415,Femenino,Inicial,Pretest,40.488629379225564
2416,Femenino,Inicial,Pretest,40.46558082360171
2417,Femenino,Inicial,Pretest,40.4578979717271
2418,Masculino,Avanzado,Pretest,40.41180086047941
2419,Masculino,Inicial,Pretest,40.41180086047941
2420,Masculino,Inicial,Pretest,40.41180086047941
2421,Femenino,Inicial,Pretest,40.37338660110633
2422,Masculino,Inicial,Pretest,40.31960663798401
2423,Femenino,Avanzado,Pretest,40.273509526736326
2424,Femenino,Inicial,Pretest,40.273509526736326
2425,Masculino,Inicial,Pretest,40.273509526736326
2426,Masculino,Inicial,Pretest,40.25046097111248
2427,Femenino,Inicial,Pretest,40.22741241548863
2428,Femenino,Inicial,Pretest,40.21972956361401
2429,Masculino,Avanzado,Pretest,40.18131530424094
2430,Femenino,Inicial,Pretest,40.18131530424094
2431,Femenino,Avanzado,Pretest,40.18131530424094
2432,Masculino,Inicial,Pretest,40.15826674861709
2433,Femenino,Avanzado,Pretest,40.135218192993236
2434,Femenino,Inicial,Pretest,40.119852489244
2435,Masculino,Inicial,Pretest,40.08143822987093
2436,Masculino,Inicial,Pretest,40.08143822987093
2437,Masculino,Inicial,Pretest,40.08143822987093
2438,Masculino,Inicial,Pretest,40.08143822987093
2439,Femenino,Avanzado,Pretest,40.073755377996314
2440,Femenino,Inicial,Pretest,40.073755377996314
2441,Femenino,Inicial,Pretest,40.012292562999384
2442,Masculino,Inicial,Pretest,40.004609711124765
2443,Femenino,Inicial,Pretest,40.004609711124765
2444,Femenino,Avanzado,Pretest,39.93546404425323
2445,Femenino,Inicial,Pretest,39.93546404425323
2446,Femenino,Inicial,Pretest,39.86631837738168
2447,Femenino,Inicial,Pretest,39.86631837738168
2448,Femenino,Inicial,Pretest,39.75107559926245
2449,Masculino,Avanzado,Pretest,39.704978488014746
2450,Masculino,Inicial,Pretest,39.704978488014746
2451,Femenino,Inicial,Pretest,39.69729563614013
2452,Femenino,Inicial,Pretest,39.69729563614013
2453,Femenino,Inicial,Pretest,39.69729563614013
2454,Masculino,Inicial,Pretest,39.69729563614013
2455,Femenino,Inicial,Pretest,39.68961278426552
2456,Masculino,Inicial,Pretest,39.68961278426551
2457,Femenino,Inicial,Pretest,39.65119852489244
2458,Masculino,Inicial,Pretest,39.65119852489244
2459,Masculino,Inicial,Pretest,39.60510141364474
2460,Masculino,Inicial,Pretest,39.50522433927473
2461,Masculino,Inicial,Pretest,39.49754148740012
2462,Masculino,Avanzado,Pretest,39.49754148740012
2463,Femenino,Avanzado,Pretest,39.49754148740012
2464,Masculino,Inicial,Pretest,39.45912722802704
2465,Masculino,Avanzado,Pretest,39.45912722802704
2466,Masculino,Inicial,Pretest,39.413030116779346
2467,Femenino,Inicial,Pretest,39.413030116779346
2468,Masculino,Inicial,Pretest,39.413030116779346
2469,Femenino,Inicial,Pretest,39.413030116779346
2470,Femenino,Inicial,Pretest,39.413030116779346
2471,Femenino,Inicial,Pretest,39.32083589428396
2472,Femenino,Inicial,Pretest,39.30547019053473
2473,Masculino,Inicial,Pretest,39.30547019053473
2474,Masculino,Avanzado,Pretest,39.30547019053473
2475,Femenino,Inicial,Pretest,39.30547019053473
2476,Masculino,Inicial,Pretest,39.290104486785495
2477,Masculino,Inicial,Pretest,39.25937307928702
2478,Masculino,Inicial,Pretest,39.25937307928702
2479,Masculino,Inicial,Pretest,39.25937307928702
2480,Femenino,Avanzado,Pretest,39.21327596803933
2481,Masculino,Inicial,Pretest,39.21327596803933
2482,Masculino,Inicial,Pretest,39.21327596803933
2483,Masculino,Inicial,Pretest,39.21327596803933
2484,Femenino,Inicial,Pretest,39.174861708666256
2485,Femenino,Inicial,Pretest,39.02888752304855
2486,Femenino,Inicial,Pretest,38.99047326367547
2487,Femenino,Inicial,Pretest,38.99047326367547
2488,Femenino,Avanzado,Pretest,38.97510755992625
2489,Femenino,Inicial,Pretest,38.97510755992625
2490,Femenino,Inicial,Pretest,38.97510755992625
2491,Masculino,Inicial,Pretest,38.929010448678554
2492,Masculino,Inicial,Pretest,38.929010448678554
2493,Femenino,Inicial,Pretest,38.9059618930547
2494,Femenino,Inicial,Pretest,38.9059618930547
2495,Femenino,Inicial,Pretest,38.89059618930546
2496,Femenino,Avanzado,Pretest,38.89059618930546
2497,Femenino,Inicial,Pretest,38.875230485556244
2498,Femenino,Inicial,Pretest,38.78303626306085
2499,Femenino,Inicial,Pretest,38.78303626306085
2500,Masculino,Inicial,Pretest,38.752304855562386
2501,Femenino,Inicial,Pretest,38.73693915181315
2502,Femenino,Inicial,Pretest,38.72925629993854
2503,Femenino,Inicial,Pretest,38.70620774431469
2504,Masculino,Inicial,Pretest,38.69084204056546
2505,Femenino,Inicial,Pretest,38.65242778119238
2506,Femenino,Avanzado,Pretest,38.65242778119238
2507,Femenino,Inicial,Pretest,38.64474492931777
2508,Femenino,Inicial,Pretest,38.64474492931777
2509,Femenino,Inicial,Pretest,38.64474492931777
2510,Femenino,Inicial,Pretest,38.629379225568535
2511,Femenino,Inicial,Pretest,38.621696373693915
2512,Masculino,Inicial,Pretest,38.621696373693915
2513,Femenino,Inicial,Pretest,38.621696373693915
2514,Masculino,Inicial,Pretest,38.560233558696986
2515,Femenino,Inicial,Pretest,38.54486785494776
